Sending Country,Receiving Country,Year,Value,Unit,Source,Region
Philippines,Iran. Islamic Rep.,2018,0.0,USD millions,Roland Kpodar (IMF),Asia
Philippines,Iran. Islamic Rep.,2019,0.0,USD millions,Roland Kpodar (IMF),Asia
Philippines,Iran. Islamic Rep.,2020,0.0,USD millions,Roland Kpodar (IMF),Asia
Philippines,Iraq,2018,0.0,USD millions,Roland Kpodar (IMF),Asia
Philippines,Iraq,2019,0.0,USD millions,Roland Kpodar (IMF),Asia
Philippines,Iraq,2020,0.0,USD millions,Roland Kpodar (IMF),Asia
Philippines,Ireland,2018,0.0,USD millions,Roland Kpodar (IMF),Europe
Philippines,Ireland,2019,0.0,USD millions,Roland Kpodar (IMF),Europe
Philippines,Ireland,2020,0.0,USD millions,Roland Kpodar (IMF),Europe
Philippines,Isle of Man,2018,0.0,USD millions,Roland Kpodar (IMF),Europe
Philippines,Isle of Man,2019,0.0,USD millions,Roland Kpodar (IMF),Europe
Philippines,Isle of Man,2020,0.0,USD millions,Roland Kpodar (IMF),Europe
Philippines,Israel,2018,0.0,USD millions,Roland Kpodar (IMF),Asia
Philippines,Israel,2019,0.0,USD millions,Roland Kpodar (IMF),Asia
Philippines,Israel,2020,0.0,USD millions,Roland Kpodar (IMF),Asia
Philippines,Italy,2018,0.0,USD millions,Roland Kpodar (IMF),Europe
Philippines,Italy,2019,0.0,USD millions,Roland Kpodar (IMF),Europe
Philippines,Italy,2020,0.0,USD millions,Roland Kpodar (IMF),Europe
Philippines,Jamaica,2018,0.0,USD millions,Roland Kpodar (IMF),North America
Philippines,Jamaica,2019,0.0,USD millions,Roland Kpodar (IMF),North America
Philippines,Jamaica,2020,0.0,USD millions,Roland Kpodar (IMF),North America
Philippines,Japan,2018,0.0,USD millions,Roland Kpodar (IMF),Asia
Philippines,Japan,2019,0.0,USD millions,Roland Kpodar (IMF),Asia
Philippines,Japan,2020,0.0,USD millions,Roland Kpodar (IMF),Asia
Philippines,Jordan,2018,0.0,USD millions,Roland Kpodar (IMF),Asia
Philippines,Jordan,2019,0.0,USD millions,Roland Kpodar (IMF),Asia
Philippines,Jordan,2020,0.0,USD millions,Roland Kpodar (IMF),Asia
Philippines,Kazakhstan,2018,0.0,USD millions,Roland Kpodar (IMF),Asia
Philippines,Kazakhstan,2019,0.0,USD millions,Roland Kpodar (IMF),Asia
Philippines,Kazakhstan,2020,0.0,USD millions,Roland Kpodar (IMF),Asia
Philippines,Kenya,2018,0.0,USD millions,Roland Kpodar (IMF),Africa
Philippines,Kenya,2019,0.0,USD millions,Roland Kpodar (IMF),Africa
Philippines,Kenya,2020,0.0,USD millions,Roland Kpodar (IMF),Africa
Philippines,Kiribati,2018,0.0,USD millions,Roland Kpodar (IMF),Oceania
Philippines,Kiribati,2019,0.0,USD millions,Roland Kpodar (IMF),Oceania
Philippines,Kiribati,2020,0.0,USD millions,Roland Kpodar (IMF),Oceania
Philippines,Korea. Dem. People’s Rep.,2018,0.0,USD millions,Roland Kpodar (IMF),Asia
Philippines,Korea. Dem. People’s Rep.,2019,0.0,USD millions,Roland Kpodar (IMF),Asia
Philippines,Korea. Dem. People’s Rep.,2020,0.0,USD millions,Roland Kpodar (IMF),Asia
Philippines,Korea. Rep.,2018,0.0,USD millions,Roland Kpodar (IMF),Asia
Philippines,Korea. Rep.,2019,0.0,USD millions,Roland Kpodar (IMF),Asia
Philippines,Korea. Rep.,2020,0.0,USD millions,Roland Kpodar (IMF),Asia
Philippines,Kuwait,2018,0.0,USD millions,Roland Kpodar (IMF),Asia
Philippines,Kuwait,2019,0.0,USD millions,Roland Kpodar (IMF),Asia
Philippines,Kuwait,2020,0.0,USD millions,Roland Kpodar (IMF),Asia
Philippines,Kyrgyz Republic,2018,0.0,USD millions,Roland Kpodar (IMF),Asia
Philippines,Kyrgyz Republic,2019,0.0,USD millions,Roland Kpodar (IMF),Asia
Philippines,Kyrgyz Republic,2020,0.0,USD millions,Roland Kpodar (IMF),Asia
Philippines,Lao PDR,2018,0.0,USD millions,Roland Kpodar (IMF),Asia
Philippines,Lao PDR,2019,0.0,USD millions,Roland Kpodar (IMF),Asia
Philippines,Lao PDR,2020,0.0,USD millions,Roland Kpodar (IMF),Asia
Philippines,Latvia,2018,0.0,USD millions,Roland Kpodar (IMF),Europe
Philippines,Latvia,2019,0.0,USD millions,Roland Kpodar (IMF),Europe
Philippines,Latvia,2020,0.0,USD millions,Roland Kpodar (IMF),Europe
Philippines,Lebanon,2018,0.0,USD millions,Roland Kpodar (IMF),Asia
Philippines,Lebanon,2019,0.0,USD millions,Roland Kpodar (IMF),Asia
Philippines,Lebanon,2020,0.0,USD millions,Roland Kpodar (IMF),Asia
Philippines,Lesotho,2018,0.0,USD millions,Roland Kpodar (IMF),Africa
Philippines,Lesotho,2019,0.0,USD millions,Roland Kpodar (IMF),Africa
Philippines,Lesotho,2020,0.0,USD millions,Roland Kpodar (IMF),Africa
Philippines,Liberia,2018,0.0,USD millions,Roland Kpodar (IMF),Africa
Philippines,Liberia,2019,0.0,USD millions,Roland Kpodar (IMF),Africa
Philippines,Liberia,2020,0.0,USD millions,Roland Kpodar (IMF),Africa
Philippines,Libya,2018,0.0,USD millions,Roland Kpodar (IMF),Africa
Philippines,Libya,2019,0.0,USD millions,Roland Kpodar (IMF),Africa
Philippines,Libya,2020,0.0,USD millions,Roland Kpodar (IMF),Africa
Philippines,Liechtenstein,2018,0.0,USD millions,Roland Kpodar (IMF),Europe
Philippines,Liechtenstein,2019,0.0,USD millions,Roland Kpodar (IMF),Europe
Philippines,Liechtenstein,2020,0.0,USD millions,Roland Kpodar (IMF),Europe
Philippines,Lithuania,2018,0.0,USD millions,Roland Kpodar (IMF),Europe
Philippines,Lithuania,2019,0.0,USD millions,Roland Kpodar (IMF),Europe
Philippines,Lithuania,2020,0.0,USD millions,Roland Kpodar (IMF),Europe
Philippines,Luxembourg,2018,0.0,USD millions,Roland Kpodar (IMF),Europe
Philippines,Luxembourg,2019,0.0,USD millions,Roland Kpodar (IMF),Europe
Philippines,Luxembourg,2020,0.0,USD millions,Roland Kpodar (IMF),Europe
Philippines,Macao SAR. China,2018,0.0,USD millions,Roland Kpodar (IMF),Asia
Philippines,Macao SAR. China,2019,0.0,USD millions,Roland Kpodar (IMF),Asia
Philippines,Macao SAR. China,2020,0.0,USD millions,Roland Kpodar (IMF),Asia
Philippines,Madagascar,2018,0.0,USD millions,Roland Kpodar (IMF),Africa
Philippines,Madagascar,2019,0.0,USD millions,Roland Kpodar (IMF),Africa
Philippines,Madagascar,2020,0.0,USD millions,Roland Kpodar (IMF),Africa
Philippines,Malawi,2018,0.0,USD millions,Roland Kpodar (IMF),Africa
Philippines,Malawi,2019,0.0,USD millions,Roland Kpodar (IMF),Africa
Philippines,Malawi,2020,0.0,USD millions,Roland Kpodar (IMF),Africa
Philippines,Malaysia,2018,0.0,USD millions,Roland Kpodar (IMF),Asia
Philippines,Malaysia,2019,0.0,USD millions,Roland Kpodar (IMF),Asia
Philippines,Malaysia,2020,0.0,USD millions,Roland Kpodar (IMF),Asia
Philippines,Maldives,2018,0.0,USD millions,Roland Kpodar (IMF),Asia
Philippines,Maldives,2019,0.0,USD millions,Roland Kpodar (IMF),Asia
Philippines,Maldives,2020,0.0,USD millions,Roland Kpodar (IMF),Asia
Philippines,Mali,2018,0.0,USD millions,Roland Kpodar (IMF),Africa
Philippines,Mali,2019,0.0,USD millions,Roland Kpodar (IMF),Africa
Philippines,Mali,2020,0.0,USD millions,Roland Kpodar (IMF),Africa
Philippines,Malta,2018,0.0,USD millions,Roland Kpodar (IMF),Europe
Philippines,Malta,2019,0.0,USD millions,Roland Kpodar (IMF),Europe
Philippines,Malta,2020,0.0,USD millions,Roland Kpodar (IMF),Europe
Philippines,Marshall Islands,2018,0.0,USD millions,Roland Kpodar (IMF),Oceania
Philippines,Marshall Islands,2019,0.0,USD millions,Roland Kpodar (IMF),Oceania
Philippines,Marshall Islands,2020,0.0,USD millions,Roland Kpodar (IMF),Oceania
Philippines,Mauritania,2018,0.0,USD millions,Roland Kpodar (IMF),Africa
Philippines,Mauritania,2019,0.0,USD millions,Roland Kpodar (IMF),Africa
Philippines,Mauritania,2020,0.0,USD millions,Roland Kpodar (IMF),Africa
Philippines,Mauritius,2018,0.0,USD millions,Roland Kpodar (IMF),Africa
Philippines,Mauritius,2019,0.0,USD millions,Roland Kpodar (IMF),Africa
Philippines,Mauritius,2020,0.0,USD millions,Roland Kpodar (IMF),Africa
Philippines,Mexico,2018,0.0,USD millions,Roland Kpodar (IMF),North America
Philippines,Mexico,2019,0.0,USD millions,Roland Kpodar (IMF),North America
Philippines,Mexico,2020,0.0,USD millions,Roland Kpodar (IMF),North America
Philippines,Moldova,2018,0.0,USD millions,Roland Kpodar (IMF),Europe
Philippines,Moldova,2019,0.0,USD millions,Roland Kpodar (IMF),Europe
Philippines,Moldova,2020,0.0,USD millions,Roland Kpodar (IMF),Europe
Philippines,Monaco,2018,0.0,USD millions,Roland Kpodar (IMF),Europe
Philippines,Monaco,2019,0.0,USD millions,Roland Kpodar (IMF),Europe
Philippines,Monaco,2020,0.0,USD millions,Roland Kpodar (IMF),Europe
Philippines,Mongolia,2018,0.0,USD millions,Roland Kpodar (IMF),Asia
Philippines,Mongolia,2019,0.0,USD millions,Roland Kpodar (IMF),Asia
Philippines,Mongolia,2020,0.0,USD millions,Roland Kpodar (IMF),Asia
Philippines,Montenegro,2018,0.0,USD millions,Roland Kpodar (IMF),Europe
Philippines,Montenegro,2019,0.0,USD millions,Roland Kpodar (IMF),Europe
Philippines,Montenegro,2020,0.0,USD millions,Roland Kpodar (IMF),Europe
Philippines,Morocco,2018,0.0,USD millions,Roland Kpodar (IMF),Africa
Philippines,Morocco,2019,0.0,USD millions,Roland Kpodar (IMF),Africa
Philippines,Morocco,2020,0.0,USD millions,Roland Kpodar (IMF),Africa
Philippines,Mozambique,2018,0.0,USD millions,Roland Kpodar (IMF),Africa
Philippines,Mozambique,2019,0.0,USD millions,Roland Kpodar (IMF),Africa
Philippines,Mozambique,2020,0.0,USD millions,Roland Kpodar (IMF),Africa
Philippines,Myanmar,2018,0.0,USD millions,Roland Kpodar (IMF),Asia
Philippines,Myanmar,2019,0.0,USD millions,Roland Kpodar (IMF),Asia
Philippines,Myanmar,2020,0.0,USD millions,Roland Kpodar (IMF),Asia
Philippines,Namibia,2018,0.0,USD millions,Roland Kpodar (IMF),Africa
Philippines,Namibia,2019,0.0,USD millions,Roland Kpodar (IMF),Africa
Philippines,Namibia,2020,0.0,USD millions,Roland Kpodar (IMF),Africa
Philippines,Nauru,2018,0.0,USD millions,Roland Kpodar (IMF),Oceania
Philippines,Nauru,2019,0.0,USD millions,Roland Kpodar (IMF),Oceania
Philippines,Nauru,2020,0.0,USD millions,Roland Kpodar (IMF),Oceania
Philippines,Nepal,2018,0.0,USD millions,Roland Kpodar (IMF),Asia
Philippines,Nepal,2019,0.0,USD millions,Roland Kpodar (IMF),Asia
Philippines,Nepal,2020,0.0,USD millions,Roland Kpodar (IMF),Asia
Philippines,Netherlands,2018,0.0,USD millions,Roland Kpodar (IMF),Europe
Philippines,Netherlands,2019,0.0,USD millions,Roland Kpodar (IMF),Europe
Philippines,Netherlands,2020,0.0,USD millions,Roland Kpodar (IMF),Europe
Philippines,New Caledonia,2018,0.0,USD millions,Roland Kpodar (IMF),Oceania
Philippines,New Caledonia,2019,0.0,USD millions,Roland Kpodar (IMF),Oceania
Philippines,New Caledonia,2020,0.0,USD millions,Roland Kpodar (IMF),Oceania
Philippines,New Zealand,2018,0.0,USD millions,Roland Kpodar (IMF),Oceania
Philippines,New Zealand,2019,0.0,USD millions,Roland Kpodar (IMF),Oceania
Philippines,New Zealand,2020,0.0,USD millions,Roland Kpodar (IMF),Oceania
Philippines,Nicaragua,2018,0.0,USD millions,Roland Kpodar (IMF),North America
Philippines,Nicaragua,2019,0.0,USD millions,Roland Kpodar (IMF),North America
Philippines,Nicaragua,2020,0.0,USD millions,Roland Kpodar (IMF),North America
Philippines,Niger,2018,0.0,USD millions,Roland Kpodar (IMF),Africa
Philippines,Niger,2019,0.0,USD millions,Roland Kpodar (IMF),Africa
Philippines,Niger,2020,0.0,USD millions,Roland Kpodar (IMF),Africa
Philippines,Nigeria,2018,0.0,USD millions,Roland Kpodar (IMF),Africa
Philippines,Nigeria,2019,0.0,USD millions,Roland Kpodar (IMF),Africa
Philippines,Nigeria,2020,0.0,USD millions,Roland Kpodar (IMF),Africa
Philippines,North Macedonia,2018,0.0,USD millions,Roland Kpodar (IMF),Europe
Philippines,North Macedonia,2019,0.0,USD millions,Roland Kpodar (IMF),Europe
Philippines,North Macedonia,2020,0.0,USD millions,Roland Kpodar (IMF),Europe
Philippines,Norway,2018,0.0,USD millions,Roland Kpodar (IMF),Europe
Philippines,Norway,2019,0.0,USD millions,Roland Kpodar (IMF),Europe
Philippines,Norway,2020,0.0,USD millions,Roland Kpodar (IMF),Europe
Philippines,Oman,2018,0.0,USD millions,Roland Kpodar (IMF),Asia
Philippines,Oman,2019,0.0,USD millions,Roland Kpodar (IMF),Asia
Philippines,Oman,2020,0.0,USD millions,Roland Kpodar (IMF),Asia
Philippines,Pakistan,2018,0.0,USD millions,Roland Kpodar (IMF),Asia
Philippines,Pakistan,2019,0.0,USD millions,Roland Kpodar (IMF),Asia
Philippines,Pakistan,2020,0.0,USD millions,Roland Kpodar (IMF),Asia
Philippines,Palau,2018,0.0,USD millions,Roland Kpodar (IMF),Oceania
Philippines,Palau,2019,0.0,USD millions,Roland Kpodar (IMF),Oceania
Philippines,Palau,2020,0.0,USD millions,Roland Kpodar (IMF),Oceania
Philippines,Panama,2018,0.0,USD millions,Roland Kpodar (IMF),North America
Philippines,Panama,2019,0.0,USD millions,Roland Kpodar (IMF),North America
Philippines,Panama,2020,0.0,USD millions,Roland Kpodar (IMF),North America
Philippines,Papua New Guinea,2018,0.0,USD millions,Roland Kpodar (IMF),Oceania
Philippines,Papua New Guinea,2019,0.0,USD millions,Roland Kpodar (IMF),Oceania
Philippines,Papua New Guinea,2020,0.0,USD millions,Roland Kpodar (IMF),Oceania
Philippines,Paraguay,2018,0.0,USD millions,Roland Kpodar (IMF),Latin America
Philippines,Paraguay,2019,0.0,USD millions,Roland Kpodar (IMF),Latin America
Philippines,Paraguay,2020,0.0,USD millions,Roland Kpodar (IMF),Latin America
Philippines,Peru,2018,0.0,USD millions,Roland Kpodar (IMF),Latin America
Philippines,Peru,2019,0.0,USD millions,Roland Kpodar (IMF),Latin America
Philippines,Peru,2020,0.0,USD millions,Roland Kpodar (IMF),Latin America
Philippines,Poland,2018,0.0,USD millions,Roland Kpodar (IMF),Europe
Philippines,Poland,2019,0.0,USD millions,Roland Kpodar (IMF),Europe
Philippines,Poland,2020,0.0,USD millions,Roland Kpodar (IMF),Europe
Philippines,Portugal,2018,0.0,USD millions,Roland Kpodar (IMF),Europe
Philippines,Portugal,2019,0.0,USD millions,Roland Kpodar (IMF),Europe
Philippines,Portugal,2020,0.0,USD millions,Roland Kpodar (IMF),Europe
Philippines,Puerto Rico,2018,0.0,USD millions,Roland Kpodar (IMF),North America
Philippines,Puerto Rico,2019,0.0,USD millions,Roland Kpodar (IMF),North America
Philippines,Puerto Rico,2020,0.0,USD millions,Roland Kpodar (IMF),North America
Philippines,Qatar,2018,0.0,USD millions,Roland Kpodar (IMF),Asia
Philippines,Qatar,2019,0.0,USD millions,Roland Kpodar (IMF),Asia
Philippines,Qatar,2020,0.0,USD millions,Roland Kpodar (IMF),Asia
Philippines,Romania,2018,0.0,USD millions,Roland Kpodar (IMF),Europe
Philippines,Romania,2019,0.0,USD millions,Roland Kpodar (IMF),Europe
Philippines,Romania,2020,0.0,USD millions,Roland Kpodar (IMF),Europe
Philippines,Russian Federation,2018,0.0,USD millions,Roland Kpodar (IMF),Europe
Philippines,Russian Federation,2019,0.0,USD millions,Roland Kpodar (IMF),Europe
Philippines,Russian Federation,2020,0.0,USD millions,Roland Kpodar (IMF),Europe
Philippines,Rwanda,2018,0.0,USD millions,Roland Kpodar (IMF),Africa
Philippines,Rwanda,2019,0.0,USD millions,Roland Kpodar (IMF),Africa
Philippines,Rwanda,2020,0.0,USD millions,Roland Kpodar (IMF),Africa
Philippines,Samoa,2018,0.0,USD millions,Roland Kpodar (IMF),Oceania
Philippines,Samoa,2019,0.0,USD millions,Roland Kpodar (IMF),Oceania
Philippines,Samoa,2020,0.0,USD millions,Roland Kpodar (IMF),Oceania
Philippines,Saudi Arabia,2018,0.0,USD millions,Roland Kpodar (IMF),Asia
Philippines,Saudi Arabia,2019,0.0,USD millions,Roland Kpodar (IMF),Asia
Philippines,Saudi Arabia,2020,0.0,USD millions,Roland Kpodar (IMF),Asia
Philippines,Senegal,2018,0.0,USD millions,Roland Kpodar (IMF),Africa
Philippines,Senegal,2019,0.0,USD millions,Roland Kpodar (IMF),Africa
Philippines,Senegal,2020,0.0,USD millions,Roland Kpodar (IMF),Africa
Philippines,Serbia,2018,0.0,USD millions,Roland Kpodar (IMF),Europe
Philippines,Serbia,2019,0.0,USD millions,Roland Kpodar (IMF),Europe
Philippines,Serbia,2020,0.0,USD millions,Roland Kpodar (IMF),Europe
Philippines,Seychelles,2018,0.0,USD millions,Roland Kpodar (IMF),Africa
Philippines,Seychelles,2019,0.0,USD millions,Roland Kpodar (IMF),Africa
Philippines,Seychelles,2020,0.0,USD millions,Roland Kpodar (IMF),Africa
Philippines,Sierra Leone,2018,0.0,USD millions,Roland Kpodar (IMF),Africa
Philippines,Sierra Leone,2019,0.0,USD millions,Roland Kpodar (IMF),Africa
Philippines,Sierra Leone,2020,0.0,USD millions,Roland Kpodar (IMF),Africa
Philippines,Singapore,2018,0.0,USD millions,Roland Kpodar (IMF),Asia
Philippines,Singapore,2019,0.0,USD millions,Roland Kpodar (IMF),Asia
Philippines,Singapore,2020,0.0,USD millions,Roland Kpodar (IMF),Asia
Philippines,Slovak Republic,2018,0.0,USD millions,Roland Kpodar (IMF),Europe
Philippines,Slovak Republic,2019,0.0,USD millions,Roland Kpodar (IMF),Europe
Philippines,Slovak Republic,2020,0.0,USD millions,Roland Kpodar (IMF),Europe
Philippines,Slovenia,2018,0.0,USD millions,Roland Kpodar (IMF),Europe
Philippines,Slovenia,2019,0.0,USD millions,Roland Kpodar (IMF),Europe
Philippines,Slovenia,2020,0.0,USD millions,Roland Kpodar (IMF),Europe
Philippines,Solomon Islands,2018,0.0,USD millions,Roland Kpodar (IMF),Oceania
Philippines,Solomon Islands,2019,0.0,USD millions,Roland Kpodar (IMF),Oceania
Philippines,Solomon Islands,2020,0.0,USD millions,Roland Kpodar (IMF),Oceania
Philippines,Somalia,2018,0.0,USD millions,Roland Kpodar (IMF),Africa
Philippines,Somalia,2019,0.0,USD millions,Roland Kpodar (IMF),Africa
Philippines,Somalia,2020,0.0,USD millions,Roland Kpodar (IMF),Africa
Philippines,South Africa,2018,0.0,USD millions,Roland Kpodar (IMF),Africa
Philippines,South Africa,2019,0.0,USD millions,Roland Kpodar (IMF),Africa
Philippines,South Africa,2020,0.0,USD millions,Roland Kpodar (IMF),Africa
Philippines,Spain,2018,0.0,USD millions,Roland Kpodar (IMF),Europe
Philippines,Spain,2019,0.0,USD millions,Roland Kpodar (IMF),Europe
Philippines,Spain,2020,0.0,USD millions,Roland Kpodar (IMF),Europe
Philippines,Sri Lanka,2018,0.0,USD millions,Roland Kpodar (IMF),Asia
Philippines,Sri Lanka,2019,0.0,USD millions,Roland Kpodar (IMF),Asia
Philippines,Sri Lanka,2020,0.0,USD millions,Roland Kpodar (IMF),Asia
Philippines,Sudan,2018,0.0,USD millions,Roland Kpodar (IMF),Africa
Philippines,Sudan,2019,0.0,USD millions,Roland Kpodar (IMF),Africa
Philippines,Sudan,2020,0.0,USD millions,Roland Kpodar (IMF),Africa
Philippines,Suriname,2018,0.0,USD millions,Roland Kpodar (IMF),Latin America
Philippines,Suriname,2019,0.0,USD millions,Roland Kpodar (IMF),Latin America
Philippines,Suriname,2020,0.0,USD millions,Roland Kpodar (IMF),Latin America
Philippines,Sweden,2018,0.0,USD millions,Roland Kpodar (IMF),Europe
Philippines,Sweden,2019,0.0,USD millions,Roland Kpodar (IMF),Europe
Philippines,Sweden,2020,0.0,USD millions,Roland Kpodar (IMF),Europe
Philippines,Switzerland,2018,0.0,USD millions,Roland Kpodar (IMF),Europe
Philippines,Switzerland,2019,0.0,USD millions,Roland Kpodar (IMF),Europe
Philippines,Switzerland,2020,0.0,USD millions,Roland Kpodar (IMF),Europe
Philippines,Syrian Arab Republic,2018,0.0,USD millions,Roland Kpodar (IMF),Asia
Philippines,Syrian Arab Republic,2019,0.0,USD millions,Roland Kpodar (IMF),Asia
Philippines,Syrian Arab Republic,2020,0.0,USD millions,Roland Kpodar (IMF),Asia
Philippines,Tajikistan,2018,0.0,USD millions,Roland Kpodar (IMF),Asia
Philippines,Tajikistan,2019,0.0,USD millions,Roland Kpodar (IMF),Asia
Philippines,Tajikistan,2020,0.0,USD millions,Roland Kpodar (IMF),Asia
Philippines,Tanzania,2018,0.0,USD millions,Roland Kpodar (IMF),Africa
Philippines,Tanzania,2019,0.0,USD millions,Roland Kpodar (IMF),Africa
Philippines,Tanzania,2020,0.0,USD millions,Roland Kpodar (IMF),Africa
Philippines,Thailand,2018,0.0,USD millions,Roland Kpodar (IMF),Asia
Philippines,Thailand,2019,0.0,USD millions,Roland Kpodar (IMF),Asia
Philippines,Thailand,2020,0.0,USD millions,Roland Kpodar (IMF),Asia
Philippines,Togo,2018,0.0,USD millions,Roland Kpodar (IMF),Africa
Philippines,Togo,2019,0.0,USD millions,Roland Kpodar (IMF),Africa
Philippines,Togo,2020,0.0,USD millions,Roland Kpodar (IMF),Africa
Philippines,Tonga,2018,0.0,USD millions,Roland Kpodar (IMF),Oceania
Philippines,Tonga,2019,0.0,USD millions,Roland Kpodar (IMF),Oceania
Philippines,Tonga,2020,0.0,USD millions,Roland Kpodar (IMF),Oceania
Philippines,Trinidad and Tobago,2018,0.0,USD millions,Roland Kpodar (IMF),North America
Philippines,Trinidad and Tobago,2019,0.0,USD millions,Roland Kpodar (IMF),North America
Philippines,Trinidad and Tobago,2020,0.0,USD millions,Roland Kpodar (IMF),North America
Philippines,Tunisia,2018,0.0,USD millions,Roland Kpodar (IMF),Africa
Philippines,Tunisia,2019,0.0,USD millions,Roland Kpodar (IMF),Africa
Philippines,Tunisia,2020,0.0,USD millions,Roland Kpodar (IMF),Africa
Philippines,Turkey,2018,0.0,USD millions,Roland Kpodar (IMF),Asia
Philippines,Turkey,2019,0.0,USD millions,Roland Kpodar (IMF),Asia
